,date,t1,pitcher,t2,batter,inning,result,pitch_type,mph,rpm,vbreak,up_down,hbreak,left_right,count,left_right_raw,result_raw,pitch_type_raw,fifax
1237,2021-9-1,Astros,Logan Gilbert,Mariners,Yordan Alvarez,4,Strike,Changeup,82.5,1693,32,↓,16,True,"(1, 2)",←,Swinging Strike,Changeup,0.5623270161059885
1238,2021-9-1,Astros,Logan Gilbert,Mariners,Yuli Gurriel,4,Strike,Fastball,95.6,2220,11,↓,7,True,"(0, 0)",←,Called Strike,4-Seam Fastball,0.6660051497624936
1239,2021-9-1,Astros,Logan Gilbert,Mariners,Yuli Gurriel,4,Foul,Fastball,95.9,2166,12,↓,7,True,"(0, 1)",←,Foul,4-Seam Fastball,0.6573585242985807
1240,2021-9-1,Astros,Logan Gilbert,Mariners,Yuli Gurriel,4,Ball,Slider,84.9,2513,31,↓,2,False,"(0, 2)",→,Ball,Slider,0.6648258298981615
1241,2021-9-1,Astros,Logan Gilbert,Mariners,Yuli Gurriel,4,Contact,Fastball,95.8,2190,11,↓,7,True,"(1, 2)",←,"In play, out(s)",4-Seam Fastball,0.6651558914292001
1242,2021-9-1,Astros,Logan Gilbert,Mariners,Alex Bregman,4,Strike,Fastball,97.1,2239,10,↓,7,True,"(0, 0)",←,Called Strike,4-Seam Fastball,0.6743695112718279
1243,2021-9-1,Astros,Logan Gilbert,Mariners,Alex Bregman,4,Strike,Fastball,96.2,2149,11,↓,11,True,"(0, 1)",←,Called Strike,4-Seam Fastball,0.6752682739348347
1244,2021-9-1,Astros,Logan Gilbert,Mariners,Alex Bregman,4,Ball,Fastball,96.3,2366,9,↓,10,True,"(0, 2)",←,Ball,4-Seam Fastball,0.7477768183720401
1245,2021-9-1,Astros,Logan Gilbert,Mariners,Alex Bregman,4,Ball,Slider,79.2,2268,47,↓,4,False,"(1, 2)",→,Ball,Slider,0.6566724192177826
1246,2021-9-1,Astros,Logan Gilbert,Mariners,Alex Bregman,4,Contact,Fastball,95.9,2240,10,↓,6,True,"(2, 2)",←,"In play, out(s)",4-Seam Fastball,0.6715965083958124
1247,2021-9-1,Astros,Jake Odorizzi,Mariners,Kyle Seager,4,Strike,Splitter,85.1,1319,32,↓,14,True,"(0, 0)",←,Called Strike,Splitter,0.6128398094065993
1248,2021-9-1,Astros,Jake Odorizzi,Mariners,Kyle Seager,4,Ball,Splitter,84.5,1214,33,↓,11,True,"(0, 1)",←,Ball,Splitter,0.6061759921578255
1249,2021-9-1,Astros,Jake Odorizzi,Mariners,Kyle Seager,4,Foul,Splitter,84.0,1356,33,↓,11,True,"(1, 1)",←,Foul,Splitter,0.6151077851579738
1250,2021-9-1,Astros,Jake Odorizzi,Mariners,Kyle Seager,4,Strike,Curveball,75.7,2063,49,↓,5,False,"(1, 2)",→,Swinging Strike,Curveball,0.6725904023981751
1251,2021-9-1,Astros,Jake Odorizzi,Mariners,Ty France,4,Strike,Slider,83.2,1976,35,↓,4,False,"(0, 0)",→,Called Strike,Slider,0.6335981180594986
1252,2021-9-1,Astros,Jake Odorizzi,Mariners,Ty France,4,Ball,Fastball,90.6,2144,17,↓,14,True,"(0, 1)",←,Ball,4-Seam Fastball,0.6162948590901017
1253,2021-9-1,Astros,Jake Odorizzi,Mariners,Ty France,4,Foul,Fastball,91.3,2093,18,↓,12,True,"(1, 1)",←,Foul,4-Seam Fastball,0.6028903664209744
1254,2021-9-1,Astros,Jake Odorizzi,Mariners,Ty France,4,Ball,Fastball,92.9,2171,14,↓,8,True,"(1, 2)",←,Ball,4-Seam Fastball,0.6295351367606564
1255,2021-9-1,Astros,Jake Odorizzi,Mariners,Ty France,4,Foul,Fastball,92.0,2103,15,↓,10,True,"(2, 2)",←,Foul,4-Seam Fastball,0.6441808739347057
1256,2021-9-1,Astros,Jake Odorizzi,Mariners,Ty France,4,Foul,Fastball,93.3,2131,14,↓,9,True,"(2, 2)",←,Foul,4-Seam Fastball,0.6323139483281908
1257,2021-9-1,Astros,Jake Odorizzi,Mariners,Ty France,4,Contact,Splitter,85.9,1235,32,↓,9,True,"(2, 2)",←,"In play, no out",Splitter,0.5859587285801455
1258,2021-9-1,Astros,Jake Odorizzi,Mariners,Abraham Toro,4,Ball,Splitter,85.7,1461,32,↓,16,True,"(0, 0)",←,Ball,Splitter,0.6247004567491016
1259,2021-9-1,Astros,Jake Odorizzi,Mariners,Abraham Toro,4,Strike,Splitter,84.9,1563,30,↓,8,True,"(1, 0)",←,Called Strike,Splitter,0.5883761219604235
1260,2021-9-1,Astros,Jake Odorizzi,Mariners,Abraham Toro,4,Contact,Fastball,92.7,2102,16,↓,11,True,"(1, 1)",←,"In play, out(s)",4-Seam Fastball,0.6223776736849442
1261,2021-9-1,Astros,Jake Odorizzi,Mariners,Jose Marmolejos,4,Ball,Curveball,77.1,2118,51,↓,2,False,"(0, 0)",→,Ball,Curveball,0.673442820844246
1262,2021-9-1,Astros,Jake Odorizzi,Mariners,Jose Marmolejos,4,Foul,Fastball,91.6,2190,17,↓,14,True,"(1, 0)",←,Foul,4-Seam Fastball,0.6187141957066087
1263,2021-9-1,Astros,Jake Odorizzi,Mariners,Jose Marmolejos,4,Strike,Curveball,75.0,2050,57,↓,3,False,"(1, 1)",→,Swinging Strike,Curveball,0.6762382648878615
1264,2021-9-1,Astros,Jake Odorizzi,Mariners,Jose Marmolejos,4,Strike,Fastball,92.8,2251,16,↓,12,True,"(1, 2)",←,Foul Tip,4-Seam Fastball,0.627527018470084
1265,2021-9-1,Astros,Logan Gilbert,Mariners,Kyle Tucker,5,Ball,Curveball,75.4,2215,58,↓,6,False,"(1, 2)",→,Ball,Knuckle Curve,0.6991512267611775
1266,2021-9-1,Astros,Logan Gilbert,Mariners,Kyle Tucker,5,Strike,Fastball,96.5,2268,12,↓,8,True,"(2, 2)",←,Swinging Strike,4-Seam Fastball,0.6661783580254114
1267,2021-9-1,Astros,Logan Gilbert,Mariners,Kyle Tucker,5,Ball,Fastball,96.2,2200,12,↓,6,True,"(0, 0)",←,Ball,4-Seam Fastball,0.6637023555169125
1268,2021-9-1,Astros,Logan Gilbert,Mariners,Kyle Tucker,5,Foul,Fastball,95.3,2177,13,↓,7,True,"(1, 0)",←,Foul,4-Seam Fastball,0.6498808617662232
1269,2021-9-1,Astros,Logan Gilbert,Mariners,Kyle Tucker,5,Ball,Changeup,84.4,1706,33,↓,15,True,"(1, 1)",←,Ball,Changeup,0.549582424897488
1270,2021-9-1,Astros,Logan Gilbert,Mariners,Kyle Tucker,5,Contact,Fastball,96.2,2136,12,↓,5,True,"(2, 1)",←,"In play, out(s)",4-Seam Fastball,0.6566965962274854
1271,2021-9-1,Astros,Logan Gilbert,Mariners,Jake Meyers,5,Strike,Curveball,75.0,1976,55,↓,5,False,"(0, 0)",→,Called Strike,Knuckle Curve,0.6691660508865257
1272,2021-9-1,Astros,Logan Gilbert,Mariners,Jake Meyers,5,Strike,Slider,84.4,2284,34,↓,5,False,"(0, 1)",→,Swinging Strike,Slider,0.6597226248682688
1273,2021-9-1,Astros,Logan Gilbert,Mariners,Jake Meyers,5,Ball,Slider,85.1,2376,32,↓,3,False,"(0, 2)",→,Ball,Slider,0.6617937930349932
1274,2021-9-1,Astros,Logan Gilbert,Mariners,Jake Meyers,5,Ball,Fastball,97.4,2225,11,↓,6,True,"(1, 2)",←,Ball,4-Seam Fastball,0.6642568747580597
1275,2021-9-1,Astros,Logan Gilbert,Mariners,Jake Meyers,5,Foul,Fastball,96.2,2127,14,↓,7,True,"(2, 2)",←,Foul,4-Seam Fastball,0.6138390870516519
1276,2021-9-1,Astros,Logan Gilbert,Mariners,Jake Meyers,5,Ball,Slider,84.5,2317,27,↓,3,False,"(2, 2)",→,Ball,Slider,0.6631962963201555
1277,2021-9-1,Astros,Logan Gilbert,Mariners,Jake Meyers,5,Strike,Fastball,96.3,2183,12,↓,6,True,"(3, 2)",←,Swinging Strike,4-Seam Fastball,0.6616832738607951
1278,2021-9-1,Astros,Logan Gilbert,Mariners,Martin Maldonado,5,Strike,Fastball,97.0,2250,12,↓,7,True,"(0, 0)",←,Called Strike,4-Seam Fastball,0.6590227478941337
1279,2021-9-1,Astros,Logan Gilbert,Mariners,Martin Maldonado,5,Ball,Slider,84.6,2312,33,↓,4,False,"(0, 1)",→,Ball,Slider,0.6598041905185713
1280,2021-9-1,Astros,Logan Gilbert,Mariners,Martin Maldonado,5,Strike,Slider,86.3,2306,30,↓,1,False,"(1, 1)",→,Swinging Strike,Slider,0.6629173221764703
1281,2021-9-1,Astros,Logan Gilbert,Mariners,Martin Maldonado,5,Ball,Fastball,97.7,2115,10,↓,8,True,"(1, 2)",←,Ball,4-Seam Fastball,0.6677146996134784
1282,2021-9-1,Astros,Logan Gilbert,Mariners,Martin Maldonado,5,Foul,Slider,84.3,2238,38,↓,5,False,"(2, 2)",→,Foul,Slider,0.6541115820208661
1283,2021-9-1,Astros,Logan Gilbert,Mariners,Martin Maldonado,5,Ball,Fastball,97.0,2318,10,↓,6,True,"(2, 2)",←,Ball,4-Seam Fastball,0.6871453261036586
1284,2021-9-1,Astros,Logan Gilbert,Mariners,Martin Maldonado,5,Foul,Fastball,96.9,2705,14,↓,9,True,"(3, 2)",←,Foul,4-Seam Fastball,0.6272724428168535
1285,2021-9-1,Astros,Logan Gilbert,Mariners,Martin Maldonado,5,Contact,Fastball,95.7,2284,11,↓,7,True,"(3, 2)",←,"In play, no out",4-Seam Fastball,0.6724125648967688
1286,2021-9-1,Astros,Logan Gilbert,Mariners,Jose Altuve,5,Strike,Fastball,94.7,2223,14,↓,9,True,"(0, 0)",←,Swinging Strike,4-Seam Fastball,0.6281173859602586
1287,2021-9-1,Astros,Logan Gilbert,Mariners,Jose Altuve,5,Contact,Curveball,76.0,2001,54,↓,2,False,"(0, 1)",→,"In play, out(s)",Knuckle Curve,0.6775960334277115
1288,2021-9-1,Astros,Jake Odorizzi,Mariners,Luis Torrens,5,Ball,Cutter,85.9,2112,24,↓,1,False,"(0, 0)",→,Ball,Cutter,0.5744422210294128
1289,2021-9-1,Astros,Jake Odorizzi,Mariners,Luis Torrens,5,Ball,Fastball,91.4,2267,16,↓,11,True,"(1, 0)",←,Ball,4-Seam Fastball,0.6257853739766535
1290,2021-9-1,Astros,Jake Odorizzi,Mariners,Luis Torrens,5,Strike,Fastball,91.7,2341,17,↓,15,True,"(2, 0)",←,Called Strike,4-Seam Fastball,0.641218400858802
1291,2021-9-1,Astros,Jake Odorizzi,Mariners,Luis Torrens,5,Foul,Cutter,84.7,2287,26,↓,2,False,"(2, 1)",→,Foul,Cutter,0.6015951609233601
1292,2021-9-1,Astros,Jake Odorizzi,Mariners,Luis Torrens,5,Contact,Cutter,86.4,1977,27,↓,2,False,"(2, 2)",→,"In play, out(s)",Cutter,0.5716720620709774
1293,2021-9-1,Astros,Jake Odorizzi,Mariners,Jarred Kelenic,5,Strike,Splitter,85.2,1447,34,↓,14,True,"(0, 0)",←,Called Strike,Splitter,0.6232451553148515
1294,2021-9-1,Astros,Jake Odorizzi,Mariners,Jarred Kelenic,5,Ball,Splitter,86.8,1436,30,↓,13,True,"(0, 1)",←,Ball,Splitter,0.6255166280747322
1295,2021-9-1,Astros,Jake Odorizzi,Mariners,Jarred Kelenic,5,Ball,Splitter,85.7,1512,30,↓,14,True,"(1, 1)",←,Ball,Splitter,0.6155103800002133
1296,2021-9-1,Astros,Jake Odorizzi,Mariners,Jarred Kelenic,5,Foul,Fastball,93.3,2182,14,↓,13,True,"(2, 1)",←,Foul,4-Seam Fastball,0.6628424244785432
1297,2021-9-1,Astros,Jake Odorizzi,Mariners,Jarred Kelenic,5,Foul,Fastball,92.5,2087,17,↓,13,True,"(2, 2)",←,Foul,4-Seam Fastball,0.6079939366944468
1298,2021-9-1,Astros,Jake Odorizzi,Mariners,Jarred Kelenic,5,Foul,Splitter,87.1,1289,32,↓,13,True,"(2, 2)",←,Foul,Splitter,0.6250395951625294
1299,2021-9-1,Astros,Jake Odorizzi,Mariners,Jarred Kelenic,5,Foul,Curveball,75.8,1940,52,↓,2,False,"(2, 2)",→,Foul,Curveball,0.672262315213662
1300,2021-9-1,Astros,Jake Odorizzi,Mariners,Jarred Kelenic,5,Ball,Fastball,94.0,2094,17,↓,10,True,"(2, 2)",←,Ball,4-Seam Fastball,0.5773175093937595
1301,2021-9-1,Astros,Jake Odorizzi,Mariners,Jarred Kelenic,5,Foul,Fastball,93.5,2171,16,↓,14,True,"(3, 2)",←,Foul,4-Seam Fastball,0.633497731056595
1302,2021-9-1,Astros,Jake Odorizzi,Mariners,Jarred Kelenic,5,Foul,Fastball,93.7,1885,13,↓,11,True,"(3, 2)",←,Foul,4-Seam Fastball,0.6681082638752833
1303,2021-9-1,Astros,Jake Odorizzi,Mariners,Jarred Kelenic,5,Strike,Splitter,86.3,1062,35,↓,9,True,"(3, 2)",←,Foul Tip,Splitter,0.5991828029438233
1304,2021-9-1,Astros,Jake Odorizzi,Mariners,Tom Murphy,5,Foul,Fastball,92.8,2240,16,↓,12,True,"(3, 2)",←,Foul,4-Seam Fastball,0.6277496753387007
1305,2021-9-1,Astros,Jake Odorizzi,Mariners,Tom Murphy,5,Foul,Fastball,92.8,2084,15,↓,10,True,"(3, 2)",←,Foul,4-Seam Fastball,0.6438331559531342
1306,2021-9-1,Astros,Jake Odorizzi,Mariners,Tom Murphy,5,Contact,Fastball,92.7,2013,16,↓,11,True,"(3, 2)",←,"In play, out(s)",4-Seam Fastball,0.6230592455502164
1307,2021-9-1,Astros,Justus Sheffield,Mariners,Michael Brantley,6,Ball,Sinker,92.7,1945,25,↓,11,False,"(0, 0)",→,Ball,Sinker,0.5475391470816495
1308,2021-9-1,Astros,Justus Sheffield,Mariners,Michael Brantley,6,Foul,Sinker,92.2,1910,29,↓,13,False,"(1, 0)",→,Foul,Sinker,0.551693038537297
1309,2021-9-1,Astros,Justus Sheffield,Mariners,Michael Brantley,6,Contact,Slider,81.6,2506,47,↓,6,True,"(1, 2)",←,"In play, out(s)",Slider,0.667508140152146
1310,2021-9-1,Astros,Justus Sheffield,Mariners,Carlos Correa,6,Ball,Slider,81.4,2546,48,↓,7,True,"(0, 0)",←,Ball,Slider,0.6821440282510914
1311,2021-9-1,Astros,Justus Sheffield,Mariners,Carlos Correa,6,Ball,Sinker,92.2,2055,26,↓,9,False,"(1, 0)",→,Ball,Sinker,0.5476538868537075
1312,2021-9-1,Astros,Justus Sheffield,Mariners,Carlos Correa,6,Foul,Sinker,92.0,1954,27,↓,12,False,"(2, 0)",→,Foul,Sinker,0.5517030901221156
1313,2021-9-1,Astros,Justus Sheffield,Mariners,Carlos Correa,6,Strike,Slider,82.8,2610,41,↓,11,True,"(2, 1)",←,Called Strike,Slider,0.6884248635049218
1314,2021-9-1,Astros,Justus Sheffield,Mariners,Carlos Correa,6,Foul,Slider,82.6,2652,45,↓,6,True,"(2, 2)",←,Foul,Slider,0.6732673280813192
1315,2021-9-1,Astros,Justus Sheffield,Mariners,Carlos Correa,6,Foul,Slider,83.1,2621,42,↓,7,True,"(2, 2)",←,Foul,Slider,0.6751033290829361
1316,2021-9-1,Astros,Justus Sheffield,Mariners,Carlos Correa,6,Contact,Sinker,92.8,2016,23,↓,14,False,"(2, 2)",→,"In play, no out",Sinker,0.5492853882110157
1317,2021-9-1,Astros,Justus Sheffield,Mariners,Yordan Alvarez,6,Ball,Sinker,92.9,2089,22,↓,12,False,"(0, 0)",→,Ball,Sinker,0.5510443900983172
1318,2021-9-1,Astros,Justus Sheffield,Mariners,Yordan Alvarez,6,Ball,Slider,80.4,2570,48,↓,8,True,"(1, 0)",←,Ball,Slider,0.6796179867490232
1319,2021-9-1,Astros,Justus Sheffield,Mariners,Yordan Alvarez,6,Strike,Slider,82.9,2585,40,↓,6,True,"(2, 0)",←,Called Strike,Slider,0.6767019630775457
1320,2021-9-1,Astros,Justus Sheffield,Mariners,Yordan Alvarez,6,Strike,Sinker,92.9,2103,25,↓,15,False,"(2, 1)",→,Swinging Strike,Sinker,0.5537257308487303
1321,2021-9-1,Astros,Justus Sheffield,Mariners,Yordan Alvarez,6,Contact,Sinker,93.1,2065,25,↓,15,False,"(2, 2)",→,"In play, out(s)",Sinker,0.5512294920338504
1322,2021-9-1,Astros,Jake Odorizzi,Mariners,J.P. Crawford,6,Ball,Curveball,74.1,2107,53,↓,6,False,"(0, 0)",→,Ball,Curveball,0.674012621608182
1323,2021-9-1,Astros,Jake Odorizzi,Mariners,J.P. Crawford,6,Contact,Fastball,91.8,2330,17,↓,14,True,"(1, 0)",←,"In play, no out",4-Seam Fastball,0.6426395184796082
1324,2021-9-1,Astros,Jake Odorizzi,Mariners,Mitch Haniger,6,Ball,Cutter,87.4,1877,21,↓,2,True,"(0, 0)",←,Ball,Cutter,0.5811597142912128
1325,2021-9-1,Astros,Jake Odorizzi,Mariners,Mitch Haniger,6,Strike,Splitter,86.3,1597,29,↓,15,True,"(1, 0)",←,Swinging Strike,Splitter,0.6350558781794866
1326,2021-9-1,Astros,Jake Odorizzi,Mariners,Mitch Haniger,6,Ball,Fastball,92.3,2250,16,↓,13,True,"(1, 1)",←,Ball,4-Seam Fastball,0.6338409630659643
1327,2021-9-1,Astros,Jake Odorizzi,Mariners,Mitch Haniger,6,Foul,Cutter,84.9,2118,27,↓,1,False,"(2, 1)",→,Foul,Cutter,0.6039751463806085
1328,2021-9-1,Astros,Jake Odorizzi,Mariners,Mitch Haniger,6,Ball,Fastball,92.7,2210,15,↓,11,True,"(2, 2)",←,Ball,4-Seam Fastball,0.6483703397294999
1329,2021-9-1,Astros,Jake Odorizzi,Mariners,Mitch Haniger,6,Ball,Fastball,92.3,2163,18,↓,12,True,"(3, 2)",←,Ball,4-Seam Fastball,0.6045632721131163
1330,2021-9-1,Astros,Phil Maton,Mariners,Kyle Seager,6,Strike,Curveball,73.4,2879,62,↓,14,False,"(0, 0)",→,Swinging Strike,Curveball,0.6884953745947582
1331,2021-9-1,Astros,Phil Maton,Mariners,Kyle Seager,6,Ball,Curveball,73.6,2936,61,↓,17,False,"(0, 1)",→,Ball,Curveball,0.7021805906410644
1332,2021-9-1,Astros,Phil Maton,Mariners,Kyle Seager,6,Foul,Curveball,73.8,3109,65,↓,16,False,"(1, 1)",→,Foul,Curveball,0.7161162498667514
1333,2021-9-1,Astros,Phil Maton,Mariners,Kyle Seager,6,Ball,Curveball,74.3,3120,60,↓,16,False,"(1, 2)",→,Ball,Curveball,0.7012785549374579
1334,2021-9-1,Astros,Phil Maton,Mariners,Kyle Seager,6,Foul,Curveball,75.1,3136,55,↓,17,False,"(2, 2)",→,Foul,Curveball,0.724730549953942
1335,2021-9-1,Astros,Phil Maton,Mariners,Kyle Seager,6,Strike,Fastball,92.3,2582,17,↓,1,True,"(2, 2)",←,Called Strike,4-Seam Fastball,0.6042512017175277
1336,2021-9-1,Astros,Phil Maton,Mariners,Ty France,6,Ball,Fastball,91.2,2554,21,↓,1,False,"(0, 0)",→,Ball,4-Seam Fastball,0.5977802747208333
1337,2021-9-1,Astros,Phil Maton,Mariners,Ty France,6,Ball,Fastball,91.5,2605,18,↓,1,False,"(1, 0)",→,Ball,4-Seam Fastball,0.5941942203722992
1338,2021-9-1,Astros,Phil Maton,Mariners,Ty France,6,Ball,Slider,82.4,2786,35,↓,14,False,"(2, 0)",→,Ball,Slider,0.7213799682023269
1339,2021-9-1,Astros,Phil Maton,Mariners,Ty France,6,Ball,Fastball,91.2,2609,19,↓,0,False,"(3, 0)",,Ball,4-Seam Fastball,0.589996404761131
1340,2021-9-1,Astros,Phil Maton,Mariners,Abraham Toro,6,Contact,Fastball,91.4,2453,18,↓,1,True,"(0, 0)",←,"In play, run(s)",4-Seam Fastball,0.6009548135875349
1341,2021-9-1,Astros,Phil Maton,Mariners,Jose Marmolejos,6,Strike,Curveball,76.0,2936,56,↓,16,False,"(0, 0)",→,Swinging Strike,Curveball,0.7045856829128628
1342,2021-9-1,Astros,Phil Maton,Mariners,Jose Marmolejos,6,Ball,Curveball,75.4,2991,54,↓,18,False,"(0, 1)",→,Ball,Curveball,0.7158045535797695
1343,2021-9-1,Astros,Phil Maton,Mariners,Jose Marmolejos,6,Contact,Curveball,74.4,3264,61,↓,12,False,"(1, 1)",→,"In play, out(s)",Curveball,0.690539351907899
1344,2021-9-1,Astros,Casey Sadler,Mariners,Yuli Gurriel,7,Ball,Cutter,88.0,2398,29,↓,2,False,"(0, 0)",→,Ball,Cutter,0.5727142587007695
1345,2021-9-1,Astros,Casey Sadler,Mariners,Yuli Gurriel,7,Ball,Cutter,87.5,2542,31,↓,2,False,"(1, 0)",→,Ball,Cutter,0.5922418346575223
1346,2021-9-1,Astros,Casey Sadler,Mariners,Yuli Gurriel,7,Strike,Sinker,94.1,2294,21,↓,14,True,"(2, 0)",←,Called Strike,Sinker,0.5504945914374233
